cgl-id	Chr	Start	End	Strand	Length	3F1	3F2	3F3	3N1	3N2	3N3	1F1	1F2	1F3	1N1	1N2	1N3
Cgl2703	WT-3281083	2847114	2847539	-	426	82.30181732	92.66938083	101.9047235	117.0363894	138.998139	119.801743	51.21399313	58.13311927	60.44967591	29.94866103	26.90260375	22.4612483
Cgl2704	WT-3281083	2847550	2847963	-	414	139.0851086	192.9414365	169.5971996	301.885579	265.6836189	247.3464063	141.3124221	104.2982905	125.6602837	66.65015463	81.59020023	94.92551366
Cgl2705	WT-3281083	2847960	2848460	-	501	163.4597045	267.7245249	220.7679212	310.3150066	343.4674028	322.415109	155.0503203	154.206437	124.6068442	110.1523514	85.4812641	98.9044274
Cgl2706	WT-3281083	2848457	2849068	-	612	173.9563816	247.0811579	225.7541471	252.1058101	279.9990735	284.1784922	162.5774044	172.2365369	172.5611366	138.6542432	135.5194371	159.1398317
Cgl2707	WT-3281083	2849135	2849386	-	252	4.062168252	22.90283361	21.72068589	37.43055696	61.94743899	45.87876891	0	0	1.032209473	0	0	8.136472599
Cgl2709	WT-3281083	2850158	2851393	-	1236	266.8903699	251.7799665	261.5862851	199.23595	218.0500079	202.7128906	100.287076	89.39215278	106.4879404	103.9412606	77.5941476	90.96260386
Cgl2710	WT-3281083	2851648	2851938	+	291	162.6961202	198.3338168	170.5842136	256.9974323	273.7755285	234.9749732	116.9961797	101.1041949	93.85657271	91.76309949	82.91198551	61.06548507
Cgl2711	WT-3281083	2852227	2852673	+	447	88.16813507	88.83225234	104.717734	68.20400144	100.3545644	84.98349141	48.49708784	42.61694856	55.864008	33.18799646	27.66283275	29.05102968
Cgl2712	WT-3281083	2852681	2856568	+	3888	103.2749859	246.7737909	201.1729426	327.8206302	371.3747649	313.1650782	54.54147302	52.37164071	56.53258365	58.53123147	58.95323661	59.06476405
Cgl2713	WT-3281083	2856615	2858180	-	1566	38.07699091	129.8774941	106.6663885	208.6645991	246.4638893	210.0931211	9.849854305	10.00201096	9.467852409	9.473202054	9.244209878	9.601661152
Cgl2714	WT-3281083	2858596	2859516	-	921	217.2929219	175.7147171	205.3450174	172.6438718	154.6911674	170.3641582	308.7056547	296.9273809	340.0440954	259.6533711	228.8958206	224.1107892
Cgl2715	WT-3281083	2859624	2859761	-	138	13506.09128	6865.592388	9512.48809	6597.135664	4702.990128	6054.800659	12931.59709	13890.07822	10791.07686	18655.59328	19883.2404	27217.20836
Cgl2716	WT-3281083	2860577	2862223	-	1647	895.9411747	632.028098	707.880714	620.1609219	579.0476648	542.2218656	1049.603733	1053.43732	1079.318837	640.5996647	550.4472349	548.3893609
Cgl2717	WT-3281083	2862431	2862613	-	183	47.54734642	223.291364	132.0185499	183.1642828	317.6863576	305.9587409	25.05886727	26.60260159	45.48490269	43.7755114	26.36872982	31.74558162
Cgl2718	WT-3281083	2862610	2863821	-	1212	124.7910153	122.0970468	127.2317541	108.678325	138.7208099	117.8766389	66.95897746	58.3298972	59.44913372	84.45687911	62.70731973	70.48924282
Cgl2719	WT-3281083	2863818	2864783	-	966	127.9582999	160.1206802	129.347173	147.5135925	141.541075	156.6147292	89.47708844	100.5733516	103.13119	144.6646213	187.6366467	169.4508859
Cgl2720	WT-3281083	2864780	2866765	-	1986	91.87740971	94.5063633	101.4054399	84.13394072	119.8936891	106.0340127	40.16347059	37.19576942	39.94744215	70.06677887	61.04739356	59.70843487
Cgl2721	WT-3281083	2866752	2869208	-	2457	132.8016544	155.5043677	154.8679143	168.8488311	188.0514653	167.5835471	55.4833195	57.11573053	57.48612758	87.18677126	85.92374566	83.72917102
Cgl2722	WT-3281083	2869208	2872009	-	2802	139.648994	133.1444216	136.5405651	107.4826057	127.4992922	131.7418182	84.21086736	97.14494387	94.03936669	125.5842314	129.8074129	140.9857308
Cgl2723	WT-3281083	2872010	2875603	-	3594	212.551767	225.9787033	223.7214392	232.2694161	244.986769	229.5929845	200.9431609	207.3649333	209.3817099	234.619743	234.0403608	227.1556449
Cgl2724	WT-3281083	2875644	2878325	-	2682	130.2483814	232.6681958	198.1051217	308.2368684	330.3672261	289.7444399	108.9111951	108.8310594	110.6611686	93.59015002	108.7396718	114.4202836
Cgl2725	WT-3281083	2878319	2878933	-	615	44.94145168	175.3038745	131.3544322	226.2266345	276.8826491	254.325039	20.1100651	22.02684127	24.10838516	21.70980646	14.71182182	21.67080019
Cgl2726	WT-3281083	2879198	2880571	+	1374	509.5981202	562.7016191	570.4942565	545.3991744	545.7456506	498.6160702	320.4033334	312.8747782	328.6482843	303.3948087	323.3228002	331.0371843
Cgl2727	WT-3281083	2880914	2881474	+	561	130.0111069	321.3941168	239.8848091	368.100504	381.89688	434.5479973	150.6049699	152.4283919	148.373212	176.6453296	242.9941907	222.3389036
Cgl2729	WT-3281083	2881855	2884914	+	3060	88.14905106	166.8835179	146.2467439	210.8221076	262.6420628	228.8540943	124.9302904	116.691983	119.5177134	98.22150238	93.33593231	91.01681604
Cgl2730	WT-3281083	2884918	2885409	+	492	198.1793182	269.806552	217.901044	255.3950807	284.8331783	281.6508814	412.0868677	464.6286831	404.9785752	580.7373229	578.6649915	552.8832356
Cgl2731	WT-3281083	2885402	2887102	+	1701	80.94246368	143.5922842	140.588041	235.178764	259.6043378	198.5652538	130.9567216	142.3538033	130.5936133	170.0665321	177.8348761	180.0069
Cgl2732	WT-3281083	2887099	2887608	+	510	97.34866739	148.0223608	146.5551512	211.7028266	252.6148709	195.6054806	171.9324171	172.2365369	181.0616852	321.7166287	241.2738778	281.4262287
Cgl2733	WT-3281083	2887612	2887887	+	276	90.86893763	80.29932618	93.68877558	77.50566414	115.0717795	85.57387767	168.6686273	200.9275891	195.0875904	289.1756709	351.8577385	294.681812
Cgl2734	WT-3281083	2887888	2888268	+	381	126.2790571	126.034113	122.3624195	132.6279577	154.0023762	145.2225599	182.7306234	197.2199032	159.756767	262.4360419	355.4198528	367.7429348
Cgl2735	WT-3281083	2888704	2889303	-	600	26.44471532	115.815049	79.27301362	138.6802135	169.8641499	176.1744726	16.67553713	14.46371882	20.375815	14.34053327	7.539808682	13.09972088
Cgl2736	WT-3281083	2889310	2890440	-	1131	133.2757536	163.0924754	141.3503485	183.4792288	178.7993583	156.6936415	131.4679098	129.5062874	134.7731541	138.5127882	110.9305185	119.0471694
Cgl2737	WT-3281083	2890499	2891092	-	594	311.0636113	392.9293417	333.0051237	468.7326565	471.2407062	475.4708778	488.2413858	509.9182466	564.4621864	578.9159895	654.4655482	580.4838987
Cgl2738	WT-3281083	2891398	2891979	+	582	18.02848899	64.26015664	50.59151581	75.82581899	120.5475581	91.94672863	12.41592111	7.637367242	18.32437848	8.666514952	9.845798279	2.935840629
Cgl2739	WT-3281083	2891170	2891382	-	213	52.86540091	92.12745462	85.95441897	86.19571919	96.8774908	90.72365008	73.7220538	92.41675371	81.82077345	89.1495026	123.1856066	89.84499321
Cgl2740	WT-3281083	2891969	2892976	+	1008	46.46104938	249.8699147	163.2796388	333.0316965	389.3076123	359.6567777	36.94646122	34.85739437	33.28875551	21.19290631	20.34551549	15.93392551
Cgl2741	WT-3281083	2893003	2893794	+	792	183.2130203	225.0307506	227.1139429	287.534733	280.2522854	297.7949182	208.268756	194.8272546	198.3718933	194.0542381	184.3064344	201.5009767
Cgl2742	WT-3281083	2893801	2895303	+	1503	144.0488646	268.4925241	225.288766	346.5128207	391.4597198	350.3269827	182.3251232	196.4547758	176.1802325	159.7011689	196.6470395	208.7224468
Cgl2743	WT-3281083	2895634	2896830	-	1197	5.344958226	150.8211864	110.850397	195.7364839	241.4938275	255.9552371	3.018406887	4.24389329	3.694223378	1.239351246	0.503913696	2.854902666
Cgl2744	WT-3281083	2897080	2898390	+	1311	111.4632941	121.3294643	131.4450282	139.6579476	141.9321265	156.7227145	66.03648379	69.9089161	59.72170325	84.64230163	99.15049708	90.19009902
Cgl2745	WT-3281083	2898387	2899169	-	783	80.0760753	112.9241322	118.5985608	162.1990802	199.8293923	161.1557676	68.505293	67.58115512	74.41399788	48.50279452	47.76175104	37.97020546
Cgl2746	WT-3281083	2899231	2899989	-	759	166.5649543	151.1695648	141.4967838	176.4266371	132.6251018	174.9558745	222.450347	252.6584257	224.1322515	194.6731789	232.8499545	215.2145242
Cgl2747	WT-3281083	2899982	2900914	-	933	79.54535258	106.1513199	106.2071458	164.285242	178.4723644	143.2125687	66.72597921	58.98465835	57.1532062	53.42520433	53.0130171	61.53370918
Cgl2748	WT-3281083	2900936	2901430	-	495	103.9176496	124.5247884	151.7588236	177.2847289	195.0211538	168.1665421	43.51360698	42.33283557	57.27824204	47.35223107	46.30508766	34.5183686
Cgl2749	WT-3281083	2901550	2903022	+	1473	129.435076	194.6563605	167.8589982	222.4106923	262.1465611	238.9433561	49.90585619	46.27010541	48.91537683	60.22641264	50.57251173	43.61547023
Cgl2750	WT-3281083	2903023	2904057	+	1035	281.1373662	279.2632121	265.5199168	250.296507	290.5616609	288.5176146	143.6620348	146.6311261	141.7448	187.1937676	171.0480269	180.6061077
Cgl2751	WT-3281083	2904047	2906515	+	2469	367.238766	489.959234	433.7548258	512.8168226	508.8686093	520.6431958	269.4268807	280.8472445	261.4863774	299.1040961	385.2662063	380.4863724
Cgl2752	WT-3281083	2906995	2908188	-	1194	184.3285393	171.8886435	171.0405215	211.8870473	185.5954289	205.2786726	380.925691	376.1736896	281.4664063	371.7455861	413.2370855	465.6597308
Cgl2753	WT-3281083	2908188	2909573	-	1386	136.8212125	199.546143	172.6760484	313.1770951	281.4498064	266.5735222	295.5716898	265.8783071	200.2486378	302.0524324	296.369969	327.4313822
Cgl2754	WT-3281083	2910086	2911453	+	1368	204.6584505	222.9289499	229.5848905	248.4699472	273.3482275	254.9893683	235.5663413	233.3257165	236.9192375	191.2938649	167.3308418	188.8518114
Cgl2755	WT-3281083	2911590	2912138	+	549	576.628113	663.1459152	623.6501288	743.088598	690.9351439	685.323512	653.5555079	589.1126844	687.9591531	645.8239027	621.8625448	628.0645461
Cgl2756	WT-3281083	2912127	2913137	-	1011	11.39094658	137.6942822	88.11846457	224.9165515	255.9285579	214.0101624	7.422345902	9.211893002	14.40805152	28.17335913	21.47838675	29.40719177
Cgl2757	WT-3281083	2913152	2914183	-	1032	7.687417244	51.22777991	49.38103008	85.85089954	112.3200959	90.42385268	24.3723532	18.25398433	21.42434779	26.73756203	22.21028914	38.08058397
Cgl2758	WT-3281083	2914289	2914690	-	402	21.00807909	116.0045614	78.87862051	175.1414867	188.8073771	186.1171551	16.24689562	15.26930636	10.99996364	16.2373511	5.251608037	19.55182222
Cgl2759	WT-3281083	2914692	2915918	-	1227	73.41698708	138.4787076	133.2138584	229.6625494	253.2841246	213.487709	106.0058595	99.36313483	122.1086141	134.4462777	116.0159641	138.6980121
Cgl2760	WT-3281083	2917319	2918209	-	891	63.47650793	76.43531539	78.80273921	62.00617516	83.77612555	99.54302588	69.71534882	66.99135595	72.69257017	48.95061862	36.21816067	41.80557975
Cgl2761	WT-3281083	2918378	2919274	-	897	5.706055738	60.22449463	42.71492744	71.35591126	113.8215428	102.7438919	4.337746558	3.539534747	3.479823241	1.323079993	1.34489341	2.666803728
Cgl2762	WT-3281083	2919300	2919569	-	270	197.1505658	146.2116897	154.4914992	140.9884312	134.2431858	127.848836	377.7729707	354.3415125	389.2117853	217.5805048	240.1568691	264.5257647
Cgl2763	WT-3281083	2919729	2920775	-	1047	47.41912165	60.85722571	67.60217425	55.34145384	85.51819164	97.1735988	52.02810055	46.09305879	52.66930171	28.05479288	26.21289742	27.74327333
Cgl2764	WT-3281083	2920945	2921565	-	621	127.7522479	136.8062594	150.145191	119.8862766	154.0069265	177.3979065	129.7881311	124.4080917	138.2263121	125.6558471	118.9857087	128.21823
Cgl2765	WT-3281083	2921890	2922117	+	228	72.95867978	118.4679204	96.02829553	118.9405198	119.6226408	163.7147649	114.5833691	144.8228585	119.7906257	157.4595758	171.9605489	125.9012076
Cgl2766	WT-3281083	2922114	2923406	-	1293	388.3282049	413.335037	391.2121616	415.9481498	408.2712404	403.9034821	713.2994322	703.2554587	725.430112	650.5386322	639.1052061	594.3966967
Cgl2767	WT-3281083	2923526	2924377	+	852	23.72935609	233.5701938	157.2877254	327.1878791	375.9267849	373.7504217	15.49467945	14.40906375	19.53928918	15.32257076	11.68139373	14.84046763
Cgl2768	WT-3281083	2924392	2924658	+	267	55.59237001	67.44241159	85.53624619	125.5395646	156.5846927	143.5129131	80.67129384	82.4459719	98.39623787	85.56536705	91.4943076	110.0709327
Cgl2769	WT-3281083	2924655	2925824	-	1170	113.5219789	121.1524663	142.9301792	117.3303997	148.7614892	133.1190126	54.75372233	46.85557441	53.80193377	56.29705369	45.62550895	48.48503159
Cgl2770	WT-3281083	2925921	2926955	-	1035	9409.571215	7574.903103	8294.397236	4765.723609	3645.890053	4139.621372	10709.40051	10505.29193	9946.514095	11119.25246	12053.20372	11853.63779
Cgl2771	WT-3281083	2927203	2928420	-	1218	665.425182	477.2634623	556.7830517	441.8373011	415.4382353	420.9094543	307.0188178	305.8529992	356.8597303	422.1529498	319.6680791	372.8748995
Cgl2772	WT-3281083	2928510	2929178	-	669	194.3283	290.214848	259.5600133	352.9886156	375.765291	311.8110411	175.3133201	184.1383431	159.0250613	167.6425414	173.5621132	179.8050985
Cgl2773	WT-3281083	2929165	2929719	-	555	192.2832831	317.3812782	247.9194634	390.5929201	444.2202932	380.9177787	126.9444042	128.9053912	142.4783844	114.9381045	74.44711996	95.43862454
Cgl2774	WT-3281083	2929819	2931156	-	1338	43.22657068	163.0517428	128.5104196	252.530372	279.7453237	256.1393152	30.22285316	28.00041815	30.52192496	29.49266932	22.99134486	26.8175218
Cgl2775	WT-3281083	2931200	2932024	-	825	63.59139754	101.0189856	97.91875852	140.4666719	159.6418516	136.335018	33.18263448	39.25408389	35.31282445	35.6040826	39.84674649	29.82387047
Cgl2776	WT-3281083	2932148	2932870	-	723	15.57445421	238.8432931	141.4936883	337.1079829	368.298753	339.4648163	23.64097587	21.66410672	29.14171475	15.18385265	17.10274722	17.96101005
Cgl2777	WT-3281083	2933025	2934404	+	1380	20.02825564	99.53770641	88.08112624	172.2212474	198.9376527	171.7461741	11.58023412	11.35010809	13.75980106	12.90002993	22.72869864	15.84843358
Cgl2779	WT-3281083	2934878	2935279	-	402	408.7026296	386.4904446	383.5942438	369.9759156	341.9065032	419.8934492	319.752733	315.9166834	246.5285969	277.5110916	291.8393609	271.1752733
Cgl2780	WT-3281083	2935286	2937844	-	2559	303.6196941	253.5045648	274.7464372	286.5214791	282.9292823	254.8772686	140.863434	129.8603983	130.7191045	115.016445	91.33804968	95.48193519
Cgl2781	WT-3281083	2938138	2939487	-	1350	7.203578366	184.6884502	135.3373495	166.1916729	262.3723255	273.5598061	1.64696663	1.567882799	2.119470118	1.098891438	0	1.518808219
Cgl2782	WT-3281083	2940104	2940475	+	372	17.88664408	61.43869815	83.21028055	130.8560197	169.7869741	133.1964259	2.614891574	5.689897254	4.894670728	3.987912478	1.621464233	5.511804019
Cgl2783	WT-3281083	2940472	2941494	+	1023	7.504885626	93.87878212	68.45014209	81.33736864	141.5476116	148.5341961	4.89018684	4.965728513	4.322566357	2.610269985	2.653305108	5.344779655
Cgl2784	WT-3281083	2941517	2942689	+	1173	35.56215326	256.6429444	167.5053935	329.4080473	383.1901729	374.8213284	23.69357364	18.76647442	20.62307009	26.30594338	21.34029397	26.21983497
Cgl2785	WT-3281083	2942700	2943743	+	1044	116.6822812	164.5213206	158.5532589	217.9684588	247.3232473	212.7825662	51.37896975	50.68586634	60.04611659	64.79670205	66.15387694	73.64910542
Cgl2786	WT-3281083	2943740	2944888	-	1149	4.67732689	81.9765967	62.25801351	83.41248137	141.0172907	127.7897407	2.418847857	1.473727957	1.131926837	2.324026279	2.624824606	2.081917271
Cgl2787	WT-3281083	2944910	2945479	-	570	5.387717892	92.74924363	83.44527749	144.5016502	208.3952321	155.3117061	0.731383207	0.742681326	0.912690482	1.041055047	0	1.19905912
Cgl2788	WT-3281083	2945644	2945886	+	243	22.11624937	66.50304277	62.13836066	80.40638162	107.808059	122.3433838	16.01217557	9.581505993	11.77483399	12.20990487	6.205603853	30.93868593
Cgl2790	WT-3281083	2946150	2947277	+	1128	243.6652733	246.6196615	253.166307	149.0253824	141.574668	200.0119096	139.2091973	145.8005906	140.2047931	235.1510775	199.1899811	217.8237585
Cgl2791	WT-3281083	2947237	2948046	+	810	62.24144466	67.26307754	89.01320165	69.45447791	65.57092904	90.12629271	39.80169355	47.55911157	54.59241214	59.34013767	53.98875352	57.79909054
Cgl2792	WT-3281083	2948303	2949460	+	1158	139.6712358	191.386995	182.0625796	233.1652182	274.4192965	252.7373425	98.16198452	92.30605338	102.2047825	99.41266587	99.22857022	97.67982908
Cgl2793	WT-3281083	2949527	2950327	-	801	99.36337397	207.803328	194.6361966	257.1773661	318.0976591	306.8207108	71.30301455	72.66872523	74.69021356	67.04472483	52.33625003	61.00830765
Cgl2794	WT-3281083	2950420	2950665	+	246	10.40311382	117.3071965	111.2522936	242.3856798	310.7271036	201.4189855	2.259557876	3.441693949	7.401697198	9.648802873	4.903940606	16.6698463
Cgl2795	WT-3281083	2950665	2951801	+	1137	49.96788493	123.044416	90.96957629	185.9182677	199.791904	172.5719603	51.69856497	50.077101	48.27145304	50.10249091	61.27337926	53.49891746
Cgl2796	WT-3281083	2951861	2953381	-	1521	30.28598815	80.44450905	66.76196945	124.1409892	139.3238055	110.6519894	7.126297917	7.793026929	9.063898569	11.70416917	12.09541958	9.661058195
Cgl2797	WT-3281083	2953703	2954143	-	441	609.9055475	536.0571797	534.5642696	497.6736298	512.6684606	480.1353612	290.5299552	307.6570023	379.8530861	324.2851061	269.4498522	347.1561642
Cgl2799	WT-3281083	2955567	2956223	-	657	920.0532859	666.2277428	734.2966689	523.7714238	460.1921227	462.8099374	424.7143398	430.0938774	498.8541125	918.1012168	781.7530706	764.6055073
Cgl2800	WT-3281083	2956224	2958080	-	1857	2957.442236	1963.744453	2310.274636	1546.232725	1256.23098	1320.597016	1404.070648	1528.723723	1772.352024	2011.557171	1975.53544	2063.272748
Cgl2801	WT-3281083	2958420	2959850	+	1431	180.0894592	192.7871226	203.9134788	266.1336141	279.8718389	253.4585573	161.6862876	170.1004923	168.3215548	191.1656427	181.67198	203.7017941
Cgl2802	WT-3281083	2959894	2960529	-	636	18.50969118	131.4017669	98.23063607	188.5652586	194.6689202	214.5048856	12.45421405	13.31221244	14.31460307	13.99531549	7.113027058	10.74628457
Cgl2803	WT-3281083	2960526	2961632	-	1107	25.19865346	101.5619639	86.27380929	133.4414571	165.8183761	148.90085	23.09770273	29.25439856	22.08760434	27.0702525	20.16064471	22.22646173
Cgl2804	WT-3281083	2961634	2964969	-	3336	31.22243889	147.7479921	102.5199131	202.4178546	239.4066431	226.1097169	31.28329432	31.97804126	29.16177411	21.96794665	17.5386437	21.51189698
Cgl2805	WT-3281083	2964966	2965604	-	639	19.62427761	67.92141753	66.45960229	46.65639846	87.6109482	82.45254808	35.88241557	28.48688466	35.41496164	25.53761793	20.76692219	31.01791432
Cgl2806	WT-3281083	2965601	2967088	-	1488	24.93810953	128.773029	86.76193887	153.0426805	205.4808266	186.8079873	10.92651122	11.94878423	11.18781881	11.76434181	9.526102367	10.10497403
Cgl2807	WT-3281083	2967427	2968464	-	1038	68.29373618	121.4353249	114.0108715	189.0459488	219.5386616	191.7361267	29.98812071	30.99513972	27.56536281	39.44575625	31.08899919	25.02082903
Cgl2808	WT-3281083	2968834	2969052	+	219	14.02282739	62.19531143	35.33587256	36.9178096	51.61798884	71.64629666	14.59426765	18.36355881	10.68973098	40.64392991	27.54268012	32.76880745
Cgl2812	WT-3281083	2970208	2971137	-	930	1660.981287	1655.741886	1772.78488	1311.820278	1315.849049	1294.66926	1802.930385	1766.826895	1619.996163	621.7953135	647.2885217	717.6368833
