cgl-id	Chr	Start	End	Strand	Length	AF1	AF2	AF3	AN1	AN2	AN3	CF1	CF2	CF3	CN1	CN2	CN3	cgl-id
Cgl2868	WT-3281083	3031334	3032419	+	1086	232	1021	949	1849	1947	1967	623	416	283	222	238	148	Cgl2868
Cgl2869	WT-3281083	3032416	3032781	+	366	139	313	312	451	462	530	355	226	245	134	94	92	Cgl2869
Cgl2870	WT-3281083	3033060	3034610	-	1551	3119	3035	3788	4305	4075	4234	5270	3616	3379	3288	3027	2645	Cgl2870
Cgl2871	WT-3281083	3034631	3039463	-	4833	1565	3977	3874	8248	8777	7847	6424	4505	3652	3001	2716	2176	Cgl2871
Cgl2872	WT-3281083	3039823	3041685	-	1863	2453	3129	3596	4471	4103	4222	5561	3555	3321	2711	2641	2402	Cgl2872
Cgl2873	WT-3281083	3041894	3042823	-	930	862	1247	1354	1971	1918	1866	2899	2003	1534	1170	992	855	Cgl2873
Cgl2874	WT-3281083	3042827	3043327	-	501	473	668	735	954	1214	1052	1208	614	631	398	288	239	Cgl2874
Cgl2875	WT-3281083	3043330	3045303	-	1974	3119	3135	3925	4893	4175	4409	9898	5710	5071	4435	4050	3947	Cgl2875
Cgl2876	WT-3281083	3045760	3047133	+	1374	63	915	820	2052	2279	2176	22	18	22	16	7	6	Cgl2876
Cgl2878	WT-3281083	3047220	3048245	-	1026	4367	3540	4943	4785	3765	4839	7983	4580	4242	2681	2446	2300	Cgl2878
Cgl2879	WT-3281083	3048395	3050473	-	2079	237	1003	977	2155	2496	2351	800	475	393	270	269	233	Cgl2879
Cgl2880	WT-3281083	3050533	3051531	-	999	378	787	908	1856	1943	1691	1825	1304	997	641	592	464	Cgl2880
Cgl2881	WT-3281083	3051528	3051986	-	459	178	425	378	780	863	770	756	422	423	212	143	148	Cgl2881
Cgl2882	WT-3281083	3052024	3053994	-	1971	1017	1990	2170	4313	4151	4142	4018	2680	2205	1204	1266	1156	Cgl2882
Cgl2883	WT-3281083	3054216	3055646	+	1431	4040	4168	5313	4092	3583	3955	4865	3286	2583	4651	4501	3892	Cgl2883
Cgl2884	WT-3281083	3055615	3056094	-	480	16	359	326	740	933	788	29	21	16	5	5	8	Cgl2884
Cgl2885	WT-3281083	3056104	3056763	-	660	18	218	185	284	401	395	21	11	14	4	6	4	Cgl2885
Cgl2887	WT-3281083	3056944	3058734	+	1791	248	676	722	1350	1532	1385	175	158	124	173	170	129	Cgl2887
Cgl2888	WT-3281083	3058781	3059986	-	1206	1173	1601	1886	2511	2509	2641	4073	2811	2537	2162	2223	1889	Cgl2888
Cgl2889	WT-3281083	3060230	3062350	+	2121	1333	1599	2214	3776	3323	3408	5099	3287	2648	1654	1622	1547	Cgl2889
Cgl2890	WT-3281083	3062440	3063969	-	1530	592	1600	1603	3192	3198	3131	3172	1960	1982	2402	2065	1907	Cgl2890
Cgl2891	WT-3281083	3064022	3064858	-	837	373	884	796	1875	1732	1612	765	536	370	337	368	345	Cgl2891
Cgl2892	WT-3281083	3064855	3065733	-	879	1221	1580	1729	2015	1950	2156	2448	1645	1288	1735	1393	1299	Cgl2892
Cgl2893	WT-3281083	3065758	3067056	-	1299	1612	1771	2230	2493	2454	2349	2773	1904	1543	1534	1394	1172	Cgl2893
Cgl2894	WT-3281083	3067164	3067973	+	810	1218	1246	1553	1738	1859	1747	828	566	470	552	376	439	Cgl2894
Cgl2895	WT-3281083	3067997	3069109	+	1113	1475	1462	1870	1886	1748	1824	2093	1347	1112	1384	1476	1161	Cgl2895
Cgl2896	WT-3281083	3069106	3069450	+	345	115	115	142	174	205	218	129	67	49	99	70	76	Cgl2896
Cgl2898	WT-3281083	3069584	3070255	-	672	252	556	622	1302	1293	1266	698	385	293	220	251	210	Cgl2898
Cgl2899	WT-3281083	3070258	3071205	-	948	409	1505	1306	2792	2955	3032	836	683	558	514	538	501	Cgl2899
Cgl2900	WT-3281083	3071245	3072384	+	1140	270	1129	985	2137	2340	2447	449	277	206	203	292	241	Cgl2900
Cgl2901	WT-3281083	3072396	3073112	+	717	53	221	222	360	550	573	57	25	26	15	22	14	Cgl2901
Cgl2902	WT-3281083	3073417	3074454	+	1038	78	1308	1011	2506	2803	2702	76	41	50	26	25	23	Cgl2902
Cgl2903	WT-3281083	3074577	3075449	+	873	54	204	264	543	747	560	65	59	35	29	29	26	Cgl2903
Cgl2904	WT-3281083	3075609	3075938	+	330	573	619	741	780	668	799	1085	744	547	474	410	344	Cgl2904
Cgl2905	WT-3281083	3076119	3077405	+	1287	152	638	693	1788	1870	1543	142	90	52	25	32	32	Cgl2905
Cgl2906	WT-3281083	3077733	3078653	-	921	460	1223	1102	2393	2305	2293	1193	751	645	386	364	331	Cgl2906
Cgl2907	WT-3281083	3078631	3079392	-	762	175	499	529	911	1081	1057	283	208	164	122	106	99	Cgl2907
Cgl2908	WT-3281083	3079814	3081205	+	1392	264	596	631	1106	1269	1337	351	267	218	205	211	188	Cgl2908
Cgl2910	WT-3281083	3082144	3084003	-	1860	7777	8808	10400	11385	9030	10921	14899	9139	7825	19278	21903	20153	Cgl2910
Cgl2911	WT-3281083	3084129	3085073	-	945	16329	13257	19340	9840	7599	8825	31612	19759	18420	32744	27088	26751	Cgl2911
Cgl2912	WT-3281083	3085302	3087080	+	1779	102	1379	1112	2914	3012	3010	128	88	63	36	46	44	Cgl2912
Cgl2913	WT-3281083	3087090	3087728	+	639	106	777	614	1340	1499	1414	162	113	90	103	118	85	Cgl2913
Cgl2914	WT-3281083	3087762	3088307	+	546	1220	1204	1572	1334	1024	1346	2305	1427	1115	1358	1388	1191	Cgl2914
Cgl2915	WT-3281083	3088323	3089018	+	696	704	1658	1444	2194	2086	2320	1589	967	889	899	993	849	Cgl2915
Cgl2916	WT-3281083	3089019	3089807	+	789	271	569	582	1242	1071	1051	403	270	212	269	221	222	Cgl2916
Cgl2917	WT-3281083	3089967	3091268	+	1302	2665	2846	3386	3592	2968	3807	3440	2279	1981	2711	2806	2388	Cgl2917
Cgl2918	WT-3281083	3091303	3092565	+	1263	7950	7945	9482	8121	6821	7637	8412	5932	5296	6171	5734	5069	Cgl2918
Cgl2919	WT-3281083	3092763	3092999	+	237	11	87	60	59	93	125	9	15	10	4	3	5	Cgl2919
Cgl2920	WT-3281083	3093281	3093595	+	315	37	87	58	78	96	124	66	33	36	23	25	12	Cgl2920
Cgl2922	WT-3281083	3094236	3095855	-	1620	171	675	824	1744	1806	1611	252	214	156	164	184	132	Cgl2922
Cgl2923	WT-3281083	3096021	3096569	-	549	50	112	119	155	174	195	77	62	35	19	11	14	Cgl2923
Cgl2924	WT-3281083	3096577	3096981	-	405	54	241	226	523	505	454	59	47	26	22	25	20	Cgl2924
Cgl2926	WT-3281083	3097175	3097828	-	654	665	754	1146	1074	1134	1158	690	358	381	262	187	178	Cgl2926
Cgl2927	WT-3281083	3098075	3098677	+	603	23682	19663	26664	18930	13834	17931	31144	18919	13948	10272	11217	9908	Cgl2927
Cgl2928	WT-3281083	3099174	3100100	-	927	142	681	618	1375	1502	1382	121	85	62	75	60	51	Cgl2928
Cgl2929	WT-3281083	3100175	3101425	+	1251	44	497	540	914	1201	1308	39	26	20	11	6	3	Cgl2929
Cgl2930	WT-3281083	3101540	3103081	+	1542	102	1402	1085	2763	3098	2945	73	58	38	15	16	30	Cgl2930
Cgl2931	WT-3281083	3103188	3104603	-	1416	118	1324	1135	2868	3109	2953	184	98	102	48	42	40	Cgl2931
Cgl2932	WT-3281083	3104798	3105433	+	636	1498	1171	1905	1541	1398	1405	1409	865	774	707	594	592	Cgl2932
Cgl2933	WT-3281083	3105458	3106924	-	1467	53	603	566	1212	1547	1334	67	56	25	25	16	16	Cgl2933
Cgl2934	WT-3281083	3106980	3107438	+	459	79	448	398	1021	987	974	105	66	51	52	68	59	Cgl2934
Cgl2935	WT-3281083	3107536	3108174	-	639	600	1198	1240	2039	1936	2038	1258	692	669	639	597	569	Cgl2935
Cgl2936	WT-3281083	3109645	3110157	+	513	77	698	583	1338	1651	1531	66	41	43	35	32	25	Cgl2936
Cgl2937	WT-3281083	3108273	3109607	-	1335	162	1006	984	1864	2316	2261	203	103	122	85	91	91	Cgl2937
Cgl2938	WT-3281083	3110161	3110313	-	153	56	146	127	213	260	248	159	92	63	47	57	26	Cgl2938
Cgl2939	WT-3281083	3110314	3111138	-	825	78	226	275	473	528	582	116	67	71	46	47	34	Cgl2939
Cgl2940	WT-3281083	3111370	3112638	+	1269	231	379	459	724	740	790	625	418	327	250	236	238	Cgl2940
Cgl2941	WT-3281083	3112565	3113206	-	642	387	417	497	577	651	649	507	403	336	169	140	131	Cgl2941
Cgl2942	WT-3281083	3113389	3113652	-	264	35	139	173	147	235	295	159	63	68	61	36	42	Cgl2942
Cgl2943	WT-3281083	3114134	3115039	-	906	7765	6291	9186	4091	3892	3856	8957	5773	6123	5442	3928	3865	Cgl2943
Cgl2944	WT-3281083	3115176	3116165	-	990	3125	3346	3774	4215	3761	4070	3640	2183	1809	2018	2036	1813	Cgl2944
Cgl2945	WT-3281083	3116284	3117312	+	1029	165	1169	1003	2207	2408	2475	251	200	189	135	145	166	Cgl2945
Cgl2947	WT-3281083	3123522	3123887	-	366	91	364	280	593	647	630	168	115	90	95	117	69	Cgl2947
Cgl2948	WT-3281083	3124096	3125514	+	1419	5342	5129	6554	5189	4477	5331	7988	5059	4265	3690	3719	3253	Cgl2948
Cgl2949	WT-3281083	3125574	3126449	-	876	3421	3158	4164	2874	2156	2742	4713	3066	2468	2193	2390	1896	Cgl2949
Cgl2951	WT-3281083	3126926	3127933	-	1008	21	268	238	400	609	684	17	10	5	6	3	3	Cgl2951
Cgl2952	WT-3281083	3127986	3128930	-	945	47	618	450	1327	1510	1271	26	39	10	7	6	5	Cgl2952
Cgl2953	WT-3281083	3129159	3129413	-	255	24	178	159	420	433	430	29	22	7	10	16	5	Cgl2953
Cgl2954	WT-3281083	3129747	3130520	+	774	230	1225	941	2094	2431	2405	207	141	96	91	105	77	Cgl2954
Cgl2955	WT-3281083	3130761	3131483	-	723	156	1258	947	2247	2674	2513	385	253	181	217	143	145	Cgl2955
Cgl2959	WT-3281083	3132767	3133090	-	324	202	632	561	1074	1285	1185	145	126	101	44	51	37	Cgl2959
Cgl2961	WT-3281083	3134754	3135416	-	663	285	565	569	1281	1345	1156	168	124	91	114	87	90	Cgl2961
Cgl2962	WT-3281083	3135469	3137688	-	2220	2257	5267	4790	9634	9442	9926	2387	1709	1376	2039	2003	2019	Cgl2962
Cgl2964	WT-3281083	3138130	3139329	-	1200	137	1549	1205	3012	3348	3212	85	53	84	55	35	39	Cgl2964
Cgl2965	WT-3281083	3139326	3140048	-	723	80	1240	958	2202	2550	2496	74	46	38	27	29	30	Cgl2965
Cgl2966	WT-3281083	3140451	3141026	+	576	211	736	645	1399	1597	1425	279	169	145	124	147	154	Cgl2966
Cgl2967	WT-3281083	3141097	3142578	+	1482	437	2259	1723	4052	4384	4197	638	447	414	360	427	438	Cgl2967
Cgl2968	WT-3281083	3142937	3143302	+	366	35	456	325	969	1096	898	11	13	3	10	1	10	Cgl2968
Cgl2969	WT-3281083	3143299	3144219	-	921	73	1620	1005	2949	3288	3235	20	17	16	9	1	9	Cgl2969
Cgl2970	WT-3281083	3144678	3145151	+	474	29	769	574	1559	1716	1652	19	11	11	3	1	5	Cgl2970
Cgl2971	WT-3281083	3145307	3145543	+	237	73	240	234	496	528	498	59	41	48	14	25	16	Cgl2971
Cgl2972	WT-3281083	3145749	3146066	+	318	53	423	398	941	1120	948	52	33	23	16	22	23	Cgl2972
Cgl2974	WT-3281083	3146710	3148587	+	1878	143	3185	2216	5750	6706	6471	114	98	90	72	41	62	Cgl2974
Cgl2976	WT-3281083	3149792	3150166	-	375	2051	1616	2338	2093	1685	1978	2366	1584	1441	894	726	703	Cgl2976
Cgl2977	WT-3281083	3150352	3150558	+	207	78	143	190	170	215	204	110	86	91	46	22	42	Cgl2977
Cgl2978	WT-3281083	3150759	3152078	+	1320	306	1278	1156	2492	2692	2476	405	323	241	206	167	144	Cgl2978
Cgl2979	WT-3281083	3152231	3152809	-	579	696	570	817	1169	1101	1085	1904	1207	1032	1629	1503	1181	Cgl2979
Cgl2980	WT-3281083	3153017	3154549	-	1533	1191	1785	2099	2708	2977	2885	1138	730	664	572	568	565	Cgl2980
Cgl2981	WT-3281083	3155158	3155610	-	453	6324	4452	6008	4823	3784	4656	21602	15022	12461	9017	8617	7024	Cgl2981
Cgl2982	WT-3281083	3155667	3156344	-	678	4500	4163	4989	4890	3555	4887	19016	13774	11144	8745	9289	8499	Cgl2982
Cgl2983	WT-3281083	3156381	3156668	-	288	1509	807	1217	790	705	744	4012	2715	2205	1566	1612	1202	Cgl2983
Cgl2984	WT-3281083	3157028	3157219	-	192	71	131	131	198	213	252	235	142	91	72	64	72	Cgl2984
Cgl2985	WT-3281083	3157216	3158676	-	1461	138	840	693	1331	1598	1605	196	121	111	53	55	75	Cgl2985
Cgl2986	WT-3281083	3158722	3160884	-	2163	549	733	889	1117	1449	1435	928	550	472	256	239	195	Cgl2986
Cgl2987	WT-3281083	3160976	3161368	-	393	200	293	291	356	377	447	280	188	142	118	115	90	Cgl2987
Cgl2988	WT-3281083	3161560	3162033	+	474	612	487	755	492	439	482	2114	1415	1242	833	831	717	Cgl2988
Cgl2989	WT-3281083	3162064	3163005	+	942	1049	1305	1693	1393	1221	1548	6565	4207	3239	2349	2664	2271	Cgl2989
Cgl2990	WT-3281083	3163061	3163534	+	474	561	404	543	312	328	409	693	434	343	290	231	222	Cgl2990
Cgl2991	WT-3281083	3163602	3163925	-	324	496	436	571	514	520	583	943	580	494	285	263	217	Cgl2991
Cgl2992	WT-3281083	3163946	3164884	-	939	969	877	1360	1114	1062	1156	2120	1355	1333	978	905	737	Cgl2992
Cgl2993	WT-3281083	3164932	3166197	-	1266	98	339	362	658	836	755	241	155	120	78	66	47	Cgl2993
Cgl2994	WT-3281083	3166194	3166871	-	678	70	212	191	364	496	485	88	49	38	23	13	8	Cgl2994
Cgl2995	WT-3281083	3166890	3168869	-	1980	450	1204	1199	2349	2483	2342	1136	651	542	248	253	203	Cgl2995
Cgl2996	WT-3281083	3169095	3170186	+	1092	1938	2194	2619	3762	3130	3923	14428	8582	7339	2537	2776	2290	Cgl2996
Cgl2997	WT-3281083	3170262	3170807	-	546	36	178	167	256	292	425	61	41	22	28	12	21	Cgl2997
Cgl2998	WT-3281083	3170882	3172369	-	1488	214	881	926	1977	2089	1953	309	254	248	170	221	168	Cgl2998
Cgl2999	WT-3281083	3172940	3173437	-	498	519	584	776	899	869	793	1236	762	674	454	446	458	Cgl2999
Cgl3000	WT-3281083	3173589	3174398	+	810	23	284	268	742	714	754	33	23	18	12	6	1	Cgl3000
Cgl3001	WT-3281083	3174635	3175786	+	1152	38	821	752	1481	1869	1892	35	23	31	7	2	1	Cgl3001
Cgl3002	WT-3281083	3175848	3176414	+	567	104	310	358	630	722	623	232	157	152	41	50	49	Cgl3002
Cgl3003	WT-3281083	3176411	3176887	-	477	180	289	343	424	584	556	92	60	40	58	39	37	Cgl3003
Cgl3004	WT-3281083	3176902	3177903	-	1002	208	261	339	339	470	478	139	95	60	75	53	53	Cgl3004
Cgl3006	WT-3281083	3178532	3179710	+	1179	122	605	627	1248	1438	1323	93	95	64	35	48	39	Cgl3006
Cgl3007	WT-3281083	3179962	3181140	+	1179	198	1009	866	2100	2184	2032	615	503	608	337	343	316	Cgl3007
Cgl3008	WT-3281083	3181385	3182869	-	1485	309	1505	1227	2756	2937	3088	350	240	197	205	139	166	Cgl3008
Cgl3009	WT-3281083	3182926	3183498	-	573	65	135	141	198	198	299	109	76	54	66	54	47	Cgl3009
Cgl3010	WT-3281083	3183584	3184195	-	612	147	170	149	328	280	399	272	173	150	66	78	78	Cgl3010
Cgl3011	WT-3281083	3184295	3185617	+	1323	1174	1946	2151	3206	2946	3013	1094	697	539	530	515	435	Cgl3011
Cgl3012	WT-3281083	3185614	3186846	-	1233	172	1177	1125	2100	2616	2577	147	102	75	57	43	39	Cgl3012
Cgl3013	WT-3281083	3186937	3188442	-	1506	541	604	851	907	999	1163	776	477	409	425	469	375	Cgl3013
Cgl3014	WT-3281083	3188566	3188751	-	186	66	65	72	74	129	124	122	76	87	61	49	46	Cgl3014
Cgl3015	WT-3281083	3189137	3189460	-	324	11796	7977	12246	6692	5183	6425	19773	12883	9258	8206	8720	7216	Cgl3015
Cgl3016	WT-3281083	3189676	3190287	+	612	133	350	394	870	917	879	107	86	74	30	24	37	Cgl3016
Cgl3017	WT-3281083	3190460	3191386	+	927	73	135	191	241	372	411	76	57	49	33	36	46	Cgl3017
Cgl3018	WT-3281083	3191458	3194316	-	2859	3803	4599	5262	7246	6856	7068	8944	6186	5020	3843	3450	2857	Cgl3018
Cgl3019	WT-3281083	3194405	3194836	+	432	231	319	336	418	433	416	267	191	138	167	116	115	Cgl3019
Cgl3020	WT-3281083	3194769	3195134	-	366	72	246	282	546	597	535	151	113	78	89	95	64	Cgl3020
Cgl3021	WT-3281083	3195672	3196397	-	726	93	508	503	1167	1293	1069	122	104	71	60	38	56	Cgl3021
Cgl3022	WT-3281083	3196398	3197237	-	840	319	433	547	788	797	733	664	481	341	353	358	285	Cgl3022
Cgl3023	WT-3281083	3197243	3198370	-	1128	51	651	525	1420	1734	1548	22	14	9	11	10	12	Cgl3023
Cgl3024	WT-3281083	3198590	3199366	-	777	45	352	348	744	921	935	33	19	9	8	5	10	Cgl3024
Cgl3025	WT-3281083	3199464	3200765	+	1302	53	855	784	2221	2385	2214	7	13	6	4	0	0	Cgl3025
Cgl3026	WT-3281083	3200802	3202130	+	1329	57	1380	1023	2897	3210	2849	13	21	13	4	4	5	Cgl3026
Cgl3027	WT-3281083	3202734	3203987	-	1254	585	1179	1256	2295	2193	2475	2210	1686	1252	916	1063	925	Cgl3027
Cgl3028	WT-3281083	3204279	3204791	+	513	164	520	506	829	1065	1056	344	238	184	150	128	101	Cgl3028
Cgl3029	WT-3281083	3205086	3206642	+	1557	504	1610	1479	2981	3017	2997	3615	2673	2073	555	481	438	Cgl3029
Cgl3031	WT-3281083	3206639	3207265	+	627	227	336	406	644	672	595	1100	822	730	211	144	118	Cgl3031
Cgl3032	WT-3281083	3207285	3208331	+	1047	411	1316	1201	2425	2640	2418	1723	1414	1260	580	519	379	Cgl3032
Cgl3033	WT-3281083	3208324	3209748	+	1425	364	1248	1100	2510	2640	2492	1374	985	889	860	844	703	Cgl3033
Cgl3034	WT-3281083	3209765	3211018	+	1254	645	1856	1638	3354	3373	3462	1256	994	938	1165	980	975	Cgl3034
Cgl3035	WT-3281083	3211015	3211857	+	843	345	1020	957	1851	1975	1923	524	391	360	479	527	444	Cgl3035
Cgl3036	WT-3281083	3211993	3213534	-	1542	1922	2178	2766	3436	3302	3214	1309	757	605	1008	890	779	Cgl3036
Cgl3037	WT-3281083	3213559	3214371	-	813	510	702	807	1201	1198	1215	265	168	161	133	112	107	Cgl3037
Cgl3038	WT-3281083	3214528	3215445	+	918	307	480	567	882	1013	985	550	313	258	200	185	179	Cgl3038
Cgl3039	WT-3281083	3215442	3217028	+	1587	514	1532	1497	3044	3256	2996	799	506	426	369	403	338	Cgl3039
Cgl3040	WT-3281083	3217069	3217452	+	384	307	277	397	334	324	402	561	310	240	192	132	179	Cgl3040
Cgl3041	WT-3281083	3217502	3218587	-	1086	154	368	430	730	934	851	155	93	73	68	61	50	Cgl3041
Cgl3042	WT-3281083	3218917	3219891	+	975	157	372	424	774	849	852	343	238	158	91	118	107	Cgl3042
Cgl3043	WT-3281083	3220075	3220851	+	777	304	655	653	1156	1061	1132	310	221	192	251	224	195	Cgl3043
Cgl3044	WT-3281083	3220867	3221205	-	339	154	194	303	346	412	407	291	201	172	97	136	97	Cgl3044
Cgl3045	WT-3281083	3221307	3222428	+	1122	134	693	668	1561	1649	1501	78	62	42	86	61	66	Cgl3045
Cgl3046	WT-3281083	3222441	3223091	+	651	52	408	392	918	934	901	65	53	54	23	16	11	Cgl3046
Cgl3047	WT-3281083	3223146	3223301	-	156	21	23	21	20	32	38	3	2	3	0	0	0	Cgl3047
Cgl3048	WT-3281083	3223423	3223581	-	159	5	41	37	30	55	87	6	6	7	0	1	1	Cgl3048
Cgl3049	WT-3281083	3223813	3223983	-	171	45	86	75	104	145	142	69	53	29	7	6	5	Cgl3049
Cgl3051	WT-3281083	3224411	3225166	+	756	9	438	420	900	1004	999	18	21	21	11	17	16	Cgl3051
Cgl3052	WT-3281083	3225243	3225425	+	183	63	116	118	135	137	191	253	172	143	109	84	111	Cgl3052
Cgl3053	WT-3281083	3225504	3227030	-	1527	571	1062	1324	2080	2287	2168	1051	685	615	693	612	557	Cgl3053
Cgl3055	WT-3281083	3227424	3227981	-	558	30	192	150	263	332	422	183	85	80	62	58	45	Cgl3055
Cgl3056	WT-3281083	3228151	3229056	-	906	63	597	439	1367	1386	1284	61	48	28	22	15	14	Cgl3056
Cgl3057	WT-3281083	3229083	3230186	-	1104	189	763	672	1747	1747	1672	186	110	79	74	61	73	Cgl3057
Cgl3058	WT-3281083	3230241	3231767	-	1527	143	1355	1142	2680	3061	2816	161	81	85	49	56	55	Cgl3058
Cgl3059	WT-3281083	3232191	3233675	+	1485	162	861	839	1803	1981	1944	131	120	91	85	100	70	Cgl3059
Cgl3060	WT-3281083	3233828	3234907	+	1080	81	805	681	1672	1810	1802	67	59	50	34	23	29	Cgl3060
Cgl3061	WT-3281083	3234920	3235801	+	882	61	483	452	1120	1198	1032	15	14	9	10	3	8	Cgl3061
Cgl3062	WT-3281083	3235825	3236832	+	1008	84	603	566	1391	1555	1265	71	34	26	22	20	30	Cgl3062
Cgl3063	WT-3281083	3236867	3237952	+	1086	78	1070	882	2391	2579	2381	43	32	28	18	13	11	Cgl3063
Cgl3064	WT-3281083	3238394	3242779	+	4386	120	1913	1638	4238	4717	4330	57	47	21	15	18	20	Cgl3064
Cgl3065	WT-3281083	3243075	3244163	+	1089	8	112	148	287	359	300	26	12	8	11	12	13	Cgl3065
Cgl3066	WT-3281083	3244243	3245757	-	1515	129	657	659	1427	1769	1525	1378	886	776	436	413	370	Cgl3066
Cgl3067	WT-3281083	3246168	3246914	-	747	262	784	815	1266	1385	1467	602	383	265	228	258	237	Cgl3067
Cgl3068	WT-3281083	3247282	3248253	-	972	30	146	152	184	320	411	67	56	39	34	34	41	Cgl3068
Cgl3069	WT-3281083	3248351	3253291	-	4941	612	969	1062	1129	1460	1581	2441	1659	1169	804	778	669	Cgl3069
Cgl3070	WT-3281083	3253346	3253855	-	510	787	779	1152	1043	882	1034	1006	666	493	82	119	89	Cgl3070
Cgl3072	WT-3281083	3254027	3254629	-	603	26	198	192	456	569	483	6	13	3	6	4	5	Cgl3072
Cgl3073	WT-3281083	3137739	3138071	-	333	490	918	887	1638	1502	1567	891	550	500	514	539	544	Cgl3073
Cgl3073	WT-3281083	3254863	3255069	+	207	9	62	79	116	111	193	9	4	3	0	0	0	Cgl3073
Cgl3074	WT-3281083	3255153	3255920	-	768	30	318	294	758	793	838	9	12	1	2	0	2	Cgl3074
Cgl3075	WT-3281083	3256079	3257107	-	1029	329	997	961	2086	2083	2101	214	168	131	83	111	84	Cgl3075
Cgl3076	WT-3281083	3257285	3258262	+	978	278	1027	904	2205	2086	2102	206	130	104	64	66	49	Cgl3076
Cgl3077	WT-3281083	3258305	3258691	+	387	135	407	410	776	818	894	122	59	73	38	22	39	Cgl3077
Cgl3078	WT-3281083	3258759	3258965	-	207	94	106	151	201	194	221	118	75	63	92	88	76	Cgl3078
Cgl3079	WT-3281083	3259073	3259873	-	801	425	771	866	1388	1540	1397	819	488	459	352	290	332	Cgl3079
Cgl3080	WT-3281083	3259948	3260295	+	348	68	107	151	110	175	169	65	28	67	21	24	18	Cgl3080
Cgl3081	WT-3281083	3260368	3260571	+	204	8	96	96	151	165	228	2	1	0	0	0	0	Cgl3081
Cgl3082	WT-3281083	3260651	3260998	-	348	34	266	270	546	571	597	16	13	7	3	0	0	Cgl3082
Cgl3083	WT-3281083	3260991	3261704	-	714	315	714	696	1164	1107	1242	542	397	302	210	187	201	Cgl3083
Cgl3084	WT-3281083	3261705	3262310	-	606	84	490	438	993	1115	1066	101	72	54	41	26	19	Cgl3084
Cgl3085	WT-3281083	3262303	3263973	-	1671	210	484	516	767	937	957	234	146	142	84	72	79	Cgl3085
Cgl3086	WT-3281083	3264215	3265183	+	969	204	767	746	1267	1488	1552	218	142	120	117	113	60	Cgl3086
Cgl3087	WT-3281083	3265180	3267693	+	2514	376	1966	1838	3626	4235	3965	642	431	279	166	150	148	Cgl3087
Cgl3088	WT-3281083	3267746	3271090	+	3345	1216	4298	3767	7914	8434	8199	2798	1936	1562	999	892	738	Cgl3088
Cgl3089	WT-3281083	3271344	3271949	+	606	8	74	59	86	104	167	16	5	8	15	10	7	Cgl3089
Cgl3090	WT-3281083	3272054	3273007	+	954	1481	1500	2015	2456	2164	2254	3322	1987	1847	1506	1345	1187	Cgl3090
Cgl3091	WT-3281083	3273092	3273415	+	324	324	188	371	300	302	303	544	300	267	221	180	141	Cgl3091
Cgl3092	WT-3281083	3273492	3274682	+	1191	3856	4066	4840	5400	4845	5408	9855	6630	5529	4284	4591	4093	Cgl3092
Cgl3093	WT-3281083	3274679	3275299	-	621	189	604	592	1353	1303	1307	243	128	126	106	83	85	Cgl3093
Cgl3094	WT-3281083	3275316	3276455	-	1140	806	1512	1469	2590	2671	2518	927	533	522	428	323	357	Cgl3094
Cgl3095	WT-3281083	3276515	3277438	-	924	2451	2520	3101	2620	2015	2865	4084	2841	2302	2487	2512	2238	Cgl3095
Cgl3096	WT-3281083	3277544	3278173	-	630	755	668	884	785	722	796	853	652	557	487	409	309	Cgl3096
Cgl3097	WT-3281083	3278362	3279315	-	954	1663	1704	2139	2214	2017	2302	3746	2686	2110	982	1053	939	Cgl3097
Cgl3098	WT-3281083	3279651	3280052	-	402	574	688	822	1111	1228	1188	1676	1032	763	459	426	475	Cgl3098
Cgl3099	WT-3281083	3280092	3280235	-	144	1369	910	1494	891	691	834	3355	2197	1509	1100	917	846	Cgl3099
higB-1	WT-3281083	1085513	1085794	+	282	116	226	221	426	434	407	141	63	67	53	38	39	higB-1
rshA	WT-3281083	805043	805312	+	270	166	286	300	505	520	487	167	107	81	45	63	42	rshA
ssbl0001	WT-3281083	21426	21527	+	102	2	24	19	55	82	57	0	1	3	0	0	0	
ssbl0002	WT-3281083	50751	50972	-	222	46	68	69	75	68	92	167	121	100	82	78	65	
ssbl0003	WT-3281083	75727	75981	-	255	16	331	338	804	834	790	14	8	3	1	0	1	
ssbl0004	WT-3281083	76774	77268	-	495	11	99	105	169	194	231	0	0	0	0	0	0	
ssbl0005	WT-3281083	105054	105254	+	201	66	298	222	734	683	729	70	46	28	8	13	6	
ssbl0006	WT-3281083	106429	106590	+	162	7	123	133	238	269	310	2	5	0	0	0	0	
ssbl0007	WT-3281083	116207	116434	-	228	20	36	38	47	45	60	8	7	6	14	6	3	
ssbl0008	WT-3281083	201338	201580	-	243	31	139	123	229	243	245	65	49	43	62	45	42	
ssbl0009	WT-3281083	201617	201730	-	114	71	64	86	88	79	101	131	89	71	114	77	66	
ssbl0010	WT-3281083	239793	239948	+	156	0	24	33	77	46	88	9	9	6	3	3	4	
ssbl0011	WT-3281083	273296	273484	+	189	39	128	134	216	263	336	20	12	14	9	5	4	
ssbl0012	WT-3281083	310135	311328	+	1194	193	1079	1067	2431	2464	2265	560	397	300	194	207	223	
ssbl0013	WT-3281083	319333	321729	-	2397	339	2207	1873	4192	4735	4379	239	230	124	116	107	95	
ssbl0014	WT-3281083	330591	330812	+	222	80	126	129	148	187	175	117	83	88	42	31	49	
